id,timestamp,risk,anomaly_types,category,context_type,owner_type,owner_name,owner_hash,owner_risk,target_type,target_name,target_hash,target_risk,observed,points
6c2ebb510bd9c1b4,1617210000,57,[223],Authentication,volumetric,user,adam.parsons.38259,c3f6cfe74cc0b950,39,"","","",,"{observed=57.0, self_average=42.6, self_second_highest=87.6, org_average=2.3, org_second_highest=11019.3}",
a1e100dccadcd536,1617210000,57,[223],Authentication,volumetric,user,glenn.marshall.07456,150ccf9fb546b403,34,"","","",,"{observed=56.0, self_average=48.1, self_second_highest=100.1, org_average=2.3, org_second_highest=11019.3}",
c96bc645b0b8a1da,1617210000,57,[223],Authentication,volumetric,user,elaine.saltzman.11850,2a4cc580fa43d0ed,66,"","","",,"{observed=72.0, self_average=64.9, self_second_highest=134.9, org_average=3.0, org_second_highest=795.0}",
ec849cc2a82a5dcd,1617210000,57,[223],Authentication,volumetric,user,jose.plummer.20530,3778528feaabb17d,43,"","","",,"{observed=71.0, self_average=59.9, self_second_highest=124.9, org_average=3.0, org_second_highest=795.0}",
51c8737c21755da6,1617210000,56,[223],Authentication,volumetric,user,carolyn.jacobsen.07092,33245ca7a408ffa0,44,"","","",,"{observed=53.0, self_average=61.7, self_second_highest=132.7, org_average=2.3, org_second_highest=11019.3}",
14bd9322b8929076,1617210000,56,[223],Authentication,volumetric,user,lucy.citron.12489,8574df94dfd83553,41,"","","",,"{observed=69.0, self_average=59.9, self_second_highest=127.9, org_average=3.0, org_second_highest=795.0}",
31cd790281232121,1617210000,56,[223],Authentication,volumetric,user,jennifer.norton.27880,a3ea88a1af8fe3d8,45,"","","",,"{observed=52.0, self_average=48.2, self_second_highest=97.2, org_average=2.3, org_second_highest=11019.3}",
3d00f436125ab23f,1617210000,56,[223],Authentication,volumetric,user,curtis.duffey.37414,3e60666a481ca380,51,"","","",,"{observed=52.0, self_average=56.7, self_second_highest=115.7, org_average=2.3, org_second_highest=11019.3}",
bacdac70157f4883,1617210000,56,[223],Authentication,volumetric,user,glen.hunter.38266,a9c6a91e5e05c765,72,"","","",,"{observed=68.0, self_average=76.9, self_second_highest=169.9, org_average=3.0, org_second_highest=795.0}",
db7a788084b77c66,1617210000,56,[275],Authentication,rare,user,elaine.ball.15456,b961e5e441ed715b,45,domain,BKK-DC-0150,732c53a03cf0c11f,100,{probability=73.5},
573d75d4dfd51ace,1617210000,55,[223],Authentication,volumetric,user,christopher.halla.32173,de9783b70fa5d67a,46,"","","",,"{observed=67.0, self_average=77.4, self_second_highest=163.4, org_average=3.0, org_second_highest=795.0}",
25147857082b579f,1617210000,55,[223],Authentication,volumetric,user,kimberely.mullett.07792,13cd485a2b89faca,40,"","","",,"{observed=64.0, self_average=71.5, self_second_highest=146.5, org_average=2.9, org_second_highest=2320.9}",
c2f58ba5f0fae990,1617210000,55,[272],Authentication,rare,user,elaine.ball.15456,b961e5e441ed715b,45,"","","",,{probability=73.5},
708eff11fff688cb,1617210000,55,[223],Authentication,volumetric,user,kimberly.fulbright.17509,289b19b1c4d8ffad,59,"","","",,"{observed=49.0, self_average=66.8, self_second_highest=183.8, org_average=2.3, org_second_highest=11019.3}",
9189453de05cf85a,1617210000,54,[223],Authentication,volumetric,user,heather.ater.17612,ff7edc95273209d2,37,"","","",,"{observed=48.0, self_average=49.6, self_second_highest=101.6, org_average=2.3, org_second_highest=11019.3}",
c10bc508253c3ab9,1617210000,54,[223],Authentication,volumetric,user,brady.shaver.16539,3301eeedb01aca64,34,"","","",,"{observed=60.0, self_average=72.6, self_second_highest=145.6, org_average=2.9, org_second_highest=2320.9}",
cf003083e83eb237,1617210000,54,[223],Authentication,volumetric,user,judy.zampieri.23217,45116f1c3ae4061e,36,"","","",,"{observed=60.0, self_average=61.7, self_second_highest=123.7, org_average=2.9, org_second_highest=2320.9}",
f09248bcdb77953b,1617210000,53,[223],Authentication,volumetric,user,eugene.pedraza.22871,28f1aa413fd43e4f,41,"","","",,"{observed=47.0, self_average=45.5, self_second_highest=100.5, org_average=2.3, org_second_highest=11019.3}",
5145481695f70a00,1617210000,53,[223],Authentication,volumetric,user,elliot.early.29814,79f02a8539d113b0,51,"","","",,"{observed=62.0, self_average=57.6, self_second_highest=119.6, org_average=3.0, org_second_highest=795.0}",
bd6629a3a45927e,1617210000,52,[223],Authentication,volumetric,user,stephanie.house.05961,101a97f307e46f6f,39,"","","",,"{observed=57.0, self_average=51.2, self_second_highest=108.2, org_average=2.9, org_second_highest=2320.9}",
9d336bbb7cf27010,1617210000,51,[223],Authentication,volumetric,user,tricia.treleven.34639,9b82aacbcc44f6f5,42,"","","",,"{observed=58.0, self_average=59.8, self_second_highest=130.8, org_average=3.0, org_second_highest=795.0}",
775b314ee4df9d42,1617210000,50,[273],Authentication,rare,user,angela.guebert.29474,ee2611c529a5cc8d,23,"","","",,{probability=100.0},
fe7893f6bf65276b,1617210000,50,[273],Authentication,rare,user,john.burford.35371,92545835967f16d8,29,"","","",,{probability=99.9},
3cd29c2212a56264,1617210000,50,[273],Authentication,rare,user,jacqueline.bohn.00210,5c75b71cd9cc26c5,25,"","","",,{probability=99.8},
54a1def46cdb8ead,1617210000,50,[273],Authentication,rare,user,dawn.harris.12154,b742a483c5f7127b,25,"","","",,{probability=99.8},
8eba00120699f2fd,1617210000,50,[273],Authentication,rare,user,maria.hesse.09767,a16e661e74a950cf,23,"","","",,{probability=99.8},
910849ba45a37d16,1617210000,50,[273],Authentication,rare,user,anna.reyes.37063,683cb501c0dc60bb,50,"","","",,{probability=99.8},
d0f00459c4aea60b,1617210000,50,[273],Authentication,rare,user,david.berry.12084,2faf09efc4b73b1a,23,"","","",,{probability=99.8},
d58f4c3174978be1,1617210000,50,[273],Authentication,rare,user,jill.ligon.12895,6439a78207b9232b,66,"","","",,{probability=99.8},
edbc907f2c348132,1617210000,50,[273],Authentication,rare,user,thelma.grimes.04439,7de023eb3d915bb8,31,"","","",,{probability=99.8},
26d1f9177b395467,1617210000,49,[223],Authentication,volumetric,user,joyce.berg.31292,4ee8ef01cd81f5a1,33,"","","",,"{observed=43.0, self_average=37.1, self_second_highest=80.1, org_average=2.3, org_second_highest=11019.3}",
6586eb3d703a3a53,1617210000,49,[223],Authentication,volumetric,user,jon.proulx.27660,e0dc64b202904feb,37,"","","",,"{observed=43.0, self_average=44.8, self_second_highest=88.8, org_average=2.3, org_second_highest=11019.3}",
1c6c54fb8bff3b73,1617210000,49,[273],Authentication,rare,user,albert.jackson.13371,69019964d8c906,25,"","","",,{probability=99.5},
3c89a0c1a39766b4,1617210000,49,[273],Authentication,rare,user,pauline.jackson.39224,1f77061201b13983,39,"","","",,{probability=99.5},
3e8fcc4f7169f880,1617210000,49,[273],Authentication,rare,user,charles.ortiz.10980,fbebb9de6b87415c,22,"","","",,{probability=99.5},
9d33699fce220207,1617210000,49,[273],Authentication,rare,user,hazel.wilson.19951,c2836658f3a04041,28,"","","",,{probability=99.5},
b1a23d2032e19ad3,1617210000,49,[273],Authentication,rare,user,patricia.martin.38598,f46c0219dcdafb40,23,"","","",,{probability=99.5},
d342e13bf99fc1b,1617210000,49,[273],Authentication,rare,user,benny.scott.04252,6663d6383aa297c1,18,"","","",,{probability=99.5},
e979bc38cab26ee8,1617210000,49,[273],Authentication,rare,user,daniel.ramos.22920,c17aef71f81d3732,28,"","","",,{probability=99.5},
5665b70804d566df,1617210000,49,[223],Authentication,volumetric,user,patty.kopp.05245,6adc148a99c6f03,38,"","","",,"{observed=54.0, self_average=55.6, self_second_highest=147.6, org_average=2.9, org_second_highest=2320.9}",
c1f70301bc58af2e,1617210000,49,[223],Authentication,volumetric,user,timothy.miller.16799,46bd3e12953d70ff,48,"","","",,"{observed=54.0, self_average=51.1, self_second_highest=105.1, org_average=2.9, org_second_highest=2320.9}",
19f65d70b2f2a5ad,1617210000,49,[273],Authentication,rare,user,william.schlegel.09492,d8edf7c1f61214ef,23,"","","",,{probability=99.0},
2f430f58d96a7d30,1617210000,49,[273],Authentication,rare,user,ronald.mervis.16938,286eb388e1d8efb2,23,"","","",,{probability=99.0},
5e720822f3fb0282,1617210000,49,[273],Authentication,rare,user,mary.booth.11756,2372fcfe6b161ecb,27,"","","",,{probability=99.0},
72d5b26df871840a,1617210000,49,[273],Authentication,rare,user,holly.marshall.35312,62b756ea83a8a6db,27,"","","",,{probability=99.0},
758da3dc9521d209,1617210000,49,[273],Authentication,rare,user,regina.jones.18288,bdef23c37c78ef83,73,"","","",,{probability=99.0},
759df690cddb3166,1617210000,49,[273],Authentication,rare,user,greg.jones.08254,5959192b1a7d99cf,33,"","","",,{probability=99.0},
7cd20eb14abc3710,1617210000,49,[273],Authentication,rare,user,latina.gibson.30285,9c6dddfb3cfdce74,27,"","","",,{probability=99.0},
93f4ee7eccc9a1d,1617210000,49,[273],Authentication,rare,user,donte.mustard.13363,880f4dc767d105f0,22,"","","",,{probability=99.0},
9e0b5e6c9662274,1617210000,49,[273],Authentication,rare,user,paul.schrader.10001,f44fd847227136a6,25,"","","",,{probability=99.0},
bb11ffe683ec00ce,1617210000,49,[273],Authentication,rare,user,joan.babbitt.05802,b6947cfbd78970e2,28,"","","",,{probability=99.0},
d41d156427e5b378,1617210000,49,[273],Authentication,rare,user,stanley.mcdonough.03563,2b83393ccd24ab87,24,"","","",,{probability=99.0},
ddea67f86c99dac,1617210000,49,[273],Authentication,rare,user,frank.stewart.37214,fe00193a5a6614c1,28,"","","",,{probability=99.0},
e54d5e7d2722fa43,1617210000,49,[273],Authentication,rare,user,bryan.stanfield.10019,ffaeb9c73ed70d6e,48,"","","",,{probability=99.0},
ebb8b10b0488068c,1617210000,49,[273],Authentication,rare,user,clifford.foster.37862,6a459451fe78497b,29,"","","",,{probability=99.0},
17eaf01d0c6f5950,1617210000,49,[273],Authentication,rare,user,katherine.sanmiguel.26831,b010cc5dba1ea46e,29,"","","",,{probability=97.9},
1f1a06216cd53bc3,1617210000,49,[273],Authentication,rare,user,benita.rodriquez.39939,8e2293e76cbf5d74,28,"","","",,{probability=97.9},
2c707effa930ca42,1617210000,49,[273],Authentication,rare,user,abraham.wedeking.36959,420724d129b787e9,100,"","","",,{probability=97.9},
42812ded65eca7ed,1617210000,49,[273],Authentication,rare,user,irene.olivares.12125,c1fd36a883c4a1d6,38,"","","",,{probability=97.9},
53be71fb060e99e1,1617210000,49,[273],Authentication,rare,user,isa.watkins.39091,5997541e1d34786e,25,"","","",,{probability=97.9},
8094549b46c2737b,1617210000,49,[273],Authentication,rare,user,richard.shieh.02319,d1460068d3bdeb02,59,"","","",,{probability=97.9},
8e54c7d64b565502,1617210000,49,[273],Authentication,rare,user,yolanda.collazo.41300,835e0ccd7a095244,28,"","","",,{probability=97.9},
a0bfa2e0c5f914f6,1617210000,49,[273],Authentication,rare,user,thomas.young.29486,ff814d9b8997e89e,66,"","","",,{probability=97.9},
b91df2e972894002,1617210000,49,[273],Authentication,rare,user,mark.mensik.37946,2994870a9ebddb47,41,"","","",,{probability=97.9},
d81223bd983b3037,1617210000,49,[273],Authentication,rare,user,maria.oneil.25537,21439537cace79e8,58,"","","",,{probability=97.9},
f0649942650f4fd8,1617210000,49,[273],Authentication,rare,user,armando.levy.17017,a560735e94e959fe,22,"","","",,{probability=97.9},
b9be41caabf330ac,1617210000,48,[223],Authentication,volumetric,user,stephen.yap.16490,4b4e82f3ee39a0bb,60,"","","",,"{observed=53.0, self_average=42.5, self_second_highest=85.5, org_average=2.9, org_second_highest=2320.9}",
8f1afb3dad10e2e5,1617210000,48,[223],Authentication,volumetric,user,william.vizza.36725,783197c898c5ab98,35,"","","",,"{observed=42.0, self_average=32.4, self_second_highest=72.4, org_average=2.3, org_second_highest=11019.3}",
df9ca205bc54df0a,1617210000,48,[223],Authentication,volumetric,user,judson.austin.40790,4940b19d9b7f98da,32,"","","",,"{observed=42.0, self_average=33.6, self_second_highest=67.6, org_average=2.3, org_second_highest=11019.3}",
32c2d385e5c9a883,1617210000,48,[273],Authentication,rare,user,marilyn.taylor.02690,68269cd84b96fab0,27,"","","",,{probability=95.8},
347c0deff85262fc,1617210000,48,[273],Authentication,rare,user,eugene.wilson.24129,b99bd94197138c0f,24,"","","",,{probability=95.8},
3492263092643607,1617210000,48,[273],Authentication,rare,user,katherine.james.34470,95ab3ce665e0746d,22,"","","",,{probability=95.8},
4b571f7d85f8aa84,1617210000,48,[273],Authentication,rare,user,cheryl.blackburn.30253,daa5c732d2bec617,20,"","","",,{probability=95.8},
5288a89876da6d80,1617210000,48,[273],Authentication,rare,user,mary.guerrero.14546,73082a265f2e0eb3,28,"","","",,{probability=95.8},
54f8071776293573,1617210000,48,[273],Authentication,rare,user,darrell.dubberly.01403,27ad3dc4d1b5ee80,31,"","","",,{probability=95.8},
5793854d75318b2c,1617210000,48,[273],Authentication,rare,user,mary.hanson.24290,95a85e11d52bff2,26,"","","",,{probability=95.8},
654b35a3d6cba4a4,1617210000,48,[273],Authentication,rare,user,dorothy.cannon.07352,91a529f66d53b9ef,27,"","","",,{probability=95.8},
742e9b795eebd257,1617210000,48,[273],Authentication,rare,user,gary.seaman.40202,d3d42b95e8e8d494,73,"","","",,{probability=95.8},
7919d690463cd429,1617210000,48,[273],Authentication,rare,user,preston.crouch.25822,463523ef2a0ba650,73,"","","",,{probability=95.8},
83dc47a950bb069c,1617210000,48,[273],Authentication,rare,user,marjorie.lyon.01887,53067933b567de36,28,"","","",,{probability=95.8},
9554b50b945269bc,1617210000,48,[273],Authentication,rare,user,james.ball.38367,452b6769587c1959,27,"","","",,{probability=95.8},
a60d95230df32847,1617210000,48,[273],Authentication,rare,user,edna.garrett.24171,ba28cecc1033fa82,33,"","","",,{probability=95.8},
b4ea53b07db2030a,1617210000,48,[273],Authentication,rare,user,wayne.hicks.16988,72f5e8d7c324730,23,"","","",,{probability=95.8},
ccc9721efbfed2aa,1617210000,48,[273],Authentication,rare,user,robin.longsworth.04781,1e46c07de6ccdf3a,69,"","","",,{probability=95.8},
e582b9e256867eef,1617210000,48,[273],Authentication,rare,user,wendy.simon.01315,151c649ec8d6c5bb,25,"","","",,{probability=95.8},
e6a577d3cd952e11,1617210000,48,[273],Authentication,rare,user,linda.thomas.10984,cb35cd6a85235299,39,"","","",,{probability=95.8},
fa8924b1260de818,1617210000,48,[273],Authentication,rare,user,frederick.wagoner.23276,5345e3cb49855289,62,"","","",,{probability=95.8},
bc45992ff985468a,1617210000,47,[223],Authentication,volumetric,user,stephan.galvin.30566,dd3b7c8304ed8372,65,"","","",,"{observed=52.0, self_average=52.7, self_second_highest=105.7, org_average=2.9, org_second_highest=2320.9}",
307fcb3c40efea01,1617210000,46,[223],Authentication,volumetric,user,jesus.hamann.42050,b68738a20a4001d8,51,"","","",,"{observed=51.0, self_average=69.6, self_second_highest=152.6, org_average=2.9, org_second_highest=2320.9}",
119d16be927ccb1f,1617210000,46,[273],Authentication,rare,user,maria.durso.12946,2bcc6584124a1f1,25,"","","",,{probability=91.8},
1f23438d05c78561,1617210000,46,[273],Authentication,rare,user,pauline.webb.21307,9135a489ff2cd882,25,"","","",,{probability=91.8},
2ca4c3b249f1e548,1617210000,46,[273],Authentication,rare,user,beulah.coleman.16796,60f4f265d1dbf783,25,"","","",,{probability=91.8},
5f06684b477191e1,1617210000,46,[273],Authentication,rare,user,eric.king.36717,f020493b1c5028,32,"","","",,{probability=91.8},
67ab04bc24be1f2,1617210000,46,[273],Authentication,rare,user,ruth.feldman.33751,7b149abe31d85627,26,"","","",,{probability=91.8},
b23f3ae679b197c,1617210000,46,[273],Authentication,rare,user,paul.cordier.13566,76d91b02bd52f74,35,"","","",,{probability=91.8},
b2e6d769da6c5fb1,1617210000,46,[273],Authentication,rare,user,jonathan.johnson.42324,dfeb54897f86dd92,21,"","","",,{probability=91.8},
b63d79692fbe1938,1617210000,46,[273],Authentication,rare,user,thelma.castro.22121,ab62b46e45051d88,25,"","","",,{probability=91.8},
bdf4e9c6b9f453df,1617210000,46,[273],Authentication,rare,user,greg.showalter.10709,7d5574ecca5af0f1,34,"","","",,{probability=91.8},
c8d63265d4634175,1617210000,46,[273],Authentication,rare,user,gustavo.wilson.37001,9bf98150aabd0b3e,25,"","","",,{probability=91.8},
da227cbd3556e992,1617210000,46,[273],Authentication,rare,user,brent.beers.01221,d3a8c1b050e4a692,57,"","","",,{probability=91.8},
f3f2eea8b9fd6a24,1617210000,46,[273],Authentication,rare,user,angela.stein.01538,16f867987f2b9231,54,"","","",,{probability=91.8},
14a425fa98bfff23,1617210000,42,[273],Authentication,rare,user,willie.williams.06414,72b873ae4abdf11c,19,"","","",,{probability=84.9},
177017e5fcf7546a,1617210000,42,[273],Authentication,rare,user,jeremy.nale.24580,9d1ce3d0a2b340d9,18,"","","",,{probability=84.9},
18b5c0a5742d6916,1617210000,42,[273],Authentication,rare,user,john.rich.30573,fbe341016d342b59,16,"","","",,{probability=84.9},
1e97d0c2b3869586,1617210000,42,[273],Authentication,rare,user,vicky.ortiz.23671,fb29f85d6f832d31,76,"","","",,{probability=84.9},
217fdc14d60bd824,1617210000,42,[273],Authentication,rare,user,michael.delorenzo.31341,bd1c116fd6270501,16,"","","",,{probability=84.9},
6190ec8382133344,1617210000,42,[273],Authentication,rare,user,michael.brown.38864,4670841b0059ebea,16,"","","",,{probability=84.9},
715d3a5418fa47e1,1617210000,42,[273],Authentication,rare,user,amanda.seabolt.06768,3d47e44b7086b251,30,"","","",,{probability=84.9},
8139703c464d1b96,1617210000,42,[273],Authentication,rare,user,anna.angulo.04917,638501a377d1fe82,47,"","","",,{probability=84.9},
94aff9f7d1081dfa,1617210000,42,[273],Authentication,rare,user,nicholas.conte.00259,eace91ed4dfcd34,15,"","","",,{probability=84.9},
a21c50460c6d7b7f,1617210000,42,[273],Authentication,rare,user,dennis.lebeau.25505,96bf08c1324123e0,16,"","","",,{probability=84.9},
ba21bbf92931fda4,1617210000,42,[273],Authentication,rare,user,sara.hatton.08822,df6fb06bd7453986,19,"","","",,{probability=84.9},
d008bf17e02c86cd,1617210000,42,[273],Authentication,rare,user,monica.landry.36767,3b3605fd555767f1,16,"","","",,{probability=84.9},
e906ac9808d5a909,1617210000,42,[273],Authentication,rare,user,jeannette.lattimore.27822,6e4c8278fe29888a,16,"","","",,{probability=84.9},
826039e0cbc50b1,1617210000,39,[275],Authentication,rare,user,duane.uttley.36879,114c97c9331b6308,30,domain,BKK-DC-0150,732c53a03cf0c11f,100,{probability=51.3},
a3ad3b3f2e48b696,1617210000,39,[275],Authentication,rare,user,christopher.jefferson.12043,91e1c2f22a54857a,50,domain,BCN-DC-0849,d93639996554616d,100,{probability=51.3},
9163e1059d3e14fe,1617210000,39,[275],Authentication,rare,user,brenda.davis.31361,1b06c9db41bb982,23,domain,BCN-DC-0585,910a2e2ff0c9aa84,100,{probability=51.3},
